id,user_id,name,date,amount,recurring
4573,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Zandi K Salon West LLC,2023-11-28,85.28,0
4788,AwmHOpTzPtMtEklhCUGeklczmNheYeBZ,Kwik Stop,2023-08-06,3.0,0
4927,AwmHOpTzPtMtEklhCUGeklczmNheYeBZ,Nayax Vending,2023-03-05,2.5,0
4928,AwmHOpTzPtMtEklhCUGeklczmNheYeBZ,Nayax Vending,2023-09-03,2.5,0
5000,AwmHOpTzPtMtEklhCUGeklczmNheYeBZ,Spectrum,2024-05-29,76.32,1
5176,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Amazon Prime,2024-05-14,6.29,0
5219,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Aurora Patient Paymen,2023-07-03,185.71,0
5220,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Aurora Patient Paymen,2023-08-16,185.71,0
5248,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Best Place At Pabst,2022-08-23,15.0,0
5249,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Best Place At Pabst,2022-08-30,15.0,0
5263,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Brigit,2024-08-01,8.99,0
5790,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Plain Green LLC,2024-07-12,189.32,0
5791,BAjWKWXuBxADgBWXIUQQkDHHvNZmDXUD,Plain Green LLC,2024-07-26,189.32,0
6454,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Amazon,2024-06-05,16.19,0
6579,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Apple,2024-02-14,14.99,0
6588,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Apple,2024-05-06,29.99,0
6712,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Brigit,2024-07-04,14.99,0
6830,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo,2024-03-30,40.0,0
6831,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo,2024-04-18,40.0,0
6832,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo,2024-04-26,40.0,0
6834,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo,2024-05-09,40.0,0
6840,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo AI,2024-04-01,46.99,0
6841,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo AI,2024-04-17,3.99,0
6845,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo Re,2024-04-18,40.0,0
6846,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Cleo Re,2024-05-10,40.0,0
7102,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Empower,2024-04-08,27.0,0
7104,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Empower,2024-04-21,27.0,0
7105,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Empower,2024-05-06,27.0,0
7129,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,GEICO,2022-11-02,128.01,1
7262,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Microsoft,2023-08-12,14.99,0
7265,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Microsoft,2023-09-19,19.99,0
7281,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Murphy USA,2023-08-09,1.29,0
7283,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Murphy USA,2023-08-11,1.29,0
7284,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Murphy USA,2023-10-14,1.29,0
7303,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Oconee Cnty Parks&rec,2024-03-05,10.26,1
7313,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Paramount+,2023-05-15,9.99,0
7449,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Pilot Travel Centers,2023-12-19,5.99,0
7450,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Pilot Travel Centers,2024-01-22,5.99,0
7454,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Planet Fitness,2023-06-02,25.05,0
8154,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Vending Machine,2023-06-12,1.85,0
8156,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Vending Machine,2023-06-15,1.85,0
8157,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Vending Machine,2023-12-10,1.85,0
8289,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,AAA Insurance,2024-03-08,30.5,0
8422,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Best Buy,2022-09-01,100.0,0
8424,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Best Buy,2022-11-18,100.0,0
8426,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Best Buy,2023-01-23,100.0,0
8576,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Church S Chicken Moreno Val,2022-11-29,9.69,0
8577,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Church S Chicken Moreno Val,2023-01-18,9.69,0
9230,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,JVS,2025-01-14,1.0,0
9231,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,JVS,2025-01-22,1.0,0
9295,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,LA Fitness,2023-12-01,5.0,0
9305,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Ladot Meter Parkin,2023-09-27,1.0,0
9306,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Ladot Meter Parkin,2023-09-29,1.0,0
9307,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Ladot Meter Parkin,2023-11-06,1.0,0
9728,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Quick Pick Liq,2023-07-10,2.11,0
9729,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Quick Pick Liq,2023-10-02,2.11,0
9752,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Rb Oil,2023-05-11,3.99,0
9964,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Super Star Smokers Moreno Val,2023-12-04,2.25,0
9965,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Super Star Smokers Moreno Val,2024-03-22,2.25,0
9968,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Super Star Smokers Moreno Val,2024-05-24,2.25,0
10011,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,The Flame Broiler,2023-05-12,8.24,0
10024,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,The Toll Roads Of OC,2022-05-09,4.31,0
10104,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,United Oil,2023-10-31,3.11,0
10106,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,United Oil,2023-11-02,3.11,0
10107,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,United Oil,2023-11-08,3.11,0
10112,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Vending Riverside,2022-05-02,3.0,0
10113,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Vending Riverside,2022-10-17,3.0,0
10174,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Wix,2022-05-20,33.0,1
10454,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-07-13,53.99,0
10456,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-07-24,53.99,0
10457,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-08-07,53.99,0
10458,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-08-10,53.99,0
10459,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-08-21,53.99,0
10460,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-08-24,53.99,0
10461,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Brigit,2024-09-04,53.99,0
10516,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Cleo,2024-07-18,60.0,0
10517,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Cleo,2024-07-26,60.0,0
10518,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Cleo,2024-08-23,60.0,0
10649,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Earnin,2024-07-24,55.99,0
10650,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Earnin,2024-08-07,55.99,0
10651,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Earnin,2024-08-21,55.99,0
10653,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Earnin,2024-09-18,108.99,0
10657,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Empower,2024-06-28,27.0,0
10659,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Empower,2024-07-12,27.0,0
10660,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Empower,2024-07-26,27.0,0
10664,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Empower,2024-10-17,27.0,0
10678,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Gannett Media Co,2024-08-06,1.0,0
10679,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,Gannett Media Co,2024-09-25,1.0,0
10965,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,The Roku Channel,2024-08-10,24.99,0
10966,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,The Roku Channel,2024-09-11,24.99,0
11113,CyNIlRzSHZkWFhFyMgzpNizifNQFtJHT,Brigit,2024-11-15,53.99,0
11114,CyNIlRzSHZkWFhFyMgzpNizifNQFtJHT,Brigit,2024-12-13,53.99,0
11184,CyNIlRzSHZkWFhFyMgzpNizifNQFtJHT,DoorDash,2023-11-22,9.99,0
11187,CyNIlRzSHZkWFhFyMgzpNizifNQFtJHT,DoorDash,2023-12-22,9.99,0
11341,CyNIlRzSHZkWFhFyMgzpNizifNQFtJHT,OnlyFans,2023-03-22,15.78,0
11344,CyNIlRzSHZkWFhFyMgzpNizifNQFtJHT,Peacock,2024-01-02,3.37,0
11630,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-09-09,13.79,0
11632,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-09-13,6.13,0
11634,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-09-23,6.13,0
11635,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-09-23,9.73,0
11637,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-03,9.73,0
11638,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-07,10.74,0
11639,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-09,6.13,0
11644,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-21,8.12,0
11645,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-21,9.73,0
11646,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-21,10.74,0
11647,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-21,13.79,0
11648,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-24,6.13,0
11649,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-10-24,15.73,0
11651,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-11-04,8.12,0
11652,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-11-04,9.73,0
11653,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2024-11-04,10.74,0
11660,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2025-01-13,8.72,0
11662,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,AfterPay,2025-01-24,8.72,0
11679,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2023-08-25,6.99,0
11686,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2023-11-27,6.99,0
11694,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-02-28,6.99,0
11695,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-03-25,6.99,0
11698,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-06-17,6.99,0
11703,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-07-26,6.99,0
11705,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-08-26,6.99,0
11709,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-09-25,6.99,0
11712,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-11-25,6.99,0
11715,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2024-12-26,6.99,0
11718,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon,2025-01-27,6.99,0
11778,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Apple,2023-03-15,7.99,0
11797,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Apple,2024-03-11,1.99,0
11912,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Audible,2023-03-24,14.95,0
12057,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-06-14,40.0,0
12058,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-06-18,40.0,0
12059,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-07-09,40.0,0
12060,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-07-15,40.0,0
12061,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-08-13,40.0,0
12062,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-09-12,40.0,0
12067,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-11-12,40.0,0
12070,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2024-12-10,40.0,0
12074,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Concora Credit,2025-01-16,40.0,0
12108,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Crafty La,2023-12-04,29.74,0
12109,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Crafty La,2023-12-15,29.74,0
12110,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Crafty La,2023-12-26,29.74,0
12173,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Dave,2024-05-20,5.0,0
12175,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Dave,2024-05-21,5.0,0
12178,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Dave,2024-06-03,5.0,0
12180,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Dave,2024-09-05,10.0,0
12292,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Empower,2024-01-04,8.0,1
12514,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-01-11,51.0,0
12515,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-03-13,49.0,0
12516,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-04-10,80.0,0
12517,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-04-12,106.0,0
12518,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-05-09,49.0,0
12519,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-06-13,48.0,0
12520,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-07-12,48.0,0
12521,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-08-14,48.0,0
12522,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-09-13,40.0,0
12523,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-09-13,49.0,0
12524,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Genesis Financial Solutions,2023-10-12,48.0,0
12525,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Glo Melan,2023-11-14,17.71,0
12526,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Glo Melan,2023-12-11,17.72,0
12615,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Klarna,2024-01-30,15.0,0
12741,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Or Liquor Store,2023-07-10,26.95,0
12746,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Or Liquor Store,2023-12-11,26.95,0
12781,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Petco,2024-05-30,62.99,0
12782,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Petco,2024-05-31,62.99,0
12829,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Repay Cci,2025-01-06,1.97,0
12830,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Repay Cci,2025-01-13,1.97,0
12831,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Repay Cci,2025-01-15,1.97,0
13018,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Stackin,2023-09-01,23.75,0
13019,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Stackin,2023-09-18,23.75,0
13020,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Stackin,2023-09-29,23.75,0
13052,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-04-01,276.76,0
13053,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-05-01,276.76,0
13054,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-05-30,283.92,0
13055,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-07-01,283.92,0
13056,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-07-31,283.92,0
14346,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Amazon,2024-07-13,6.56,0
14347,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Amazon,2024-07-15,6.56,0
14349,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Amazon,2024-08-15,6.56,0
14387,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Brigit,2023-02-24,25.0,0
14388,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Brigit,2023-03-24,25.0,0
14390,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Brigit,2023-05-19,25.0,0
14391,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Brigit,2023-06-26,25.0,0
14396,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Brigit,2023-10-24,25.0,0
14712,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Foot Locker,2024-11-29,87.39,0
14713,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Foot Locker,2024-11-30,87.39,0
14814,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Little Caesar's,2024-06-19,4.36,0
14815,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Little Caesar's,2025-01-04,4.36,0
14907,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Pai Iso,2023-06-29,202.99,0
14909,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Pai Iso,2024-01-11,202.99,0
14912,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Pai Iso,2024-10-18,202.99,0
14917,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Panda Express,2024-04-07,24.69,0
14920,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Panda Express,2024-12-02,12.35,0
14979,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,Saks Wing Shak,2023-09-10,12.49,0
15441,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,AT&T,2024-12-12,84.0,1
15632,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,DTE Energy,2023-11-04,234.0,1
15806,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Golden Edge Pizza,2023-09-10,27.3,0
15808,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Golden Edge Pizza,2023-10-27,27.3,0
15839,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Hookah Hook Up,2024-09-10,11.66,0
15840,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Hookah Hook Up,2024-09-15,11.66,0
15928,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Little Caesar's,2024-10-22,6.88,0
15929,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Little Caesar's,2024-10-30,6.88,0
15949,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Maxliquor,2024-10-19,13.0,0
15950,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Maxliquor,2024-11-05,13.0,0
15951,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Maxliquor,2024-11-07,13.0,0
16063,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Planet Fitness,2024-07-22,3.18,0
16064,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Planet Fitness,2024-07-23,3.18,0
16069,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Planet Fitness,2024-11-15,3.18,0
16070,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Planet Fitness,2024-11-16,3.18,0
16099,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Skrill,2024-11-03,20.0,0
16100,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Skrill,2024-11-04,20.0,0
16101,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Skrill,2024-12-01,20.0,0
16144,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Straight Talk,2024-05-08,51.14,1
16276,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Travelodge,2024-06-30,50.0,0
16277,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Travelodge,2024-07-02,50.0,0
16378,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,ARCO,2023-06-12,20.0,0
16379,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,ARCO,2023-06-14,20.0,0
16382,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,ARCO,2024-04-29,20.0,0
16967,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,Onthebord,2023-06-12,11.63,0
16968,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,Onthebord,2023-06-13,11.63,0
17073,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,Thorntons,2023-06-21,8.21,0
17074,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,Thorntons,2023-08-18,8.21,0
17388,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Amazon Prime Video,2023-01-30,6.48,0
17403,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Amazon Prime Video,2024-01-26,14.06,0
17409,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Amazon Prime Video,2024-05-08,9.19,0
17470,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Asurionllc,2023-08-07,26.93,1
17475,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Avant,2024-11-01,111.0,0
17840,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Emerald Lawns,2023-07-06,67.12,0
17841,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Emerald Lawns,2023-07-21,67.12,0
17843,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Emerald Lawns,2023-08-24,67.12,0
17846,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Emerald Lawns,2023-09-29,67.12,0
17848,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Emerald Lawns,2023-11-06,67.12,0
