id,user_id,name,date,amount,recurring
108364,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Disney Mobile,2025-01-03,17.15,1
108365,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Disney+,2024-09-03,15.0,1
108405,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Earnin,2025-01-08,156.99,1
108440,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,HBO Max,2024-11-15,18.22,1
108441,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,HBO Max,2024-12-16,18.22,1
109520,qkyrzEgGEhbZXHDmraRVRahnXriwFlEw,Identity IQ,2022-02-26,19.99,1
109521,qkyrzEgGEhbZXHDmraRVRahnXriwFlEw,Identity IQ,2022-03-26,19.99,1
111173,rHEXnSRIjQArZBIcAxikNyMnqbQGvxGo,Amazon Kindle,2022-03-12,10.65,1
111175,rHEXnSRIjQArZBIcAxikNyMnqbQGvxGo,Amazon Kindle,2022-05-15,10.65,1
111177,rHEXnSRIjQArZBIcAxikNyMnqbQGvxGo,Amazon Kindle,2022-07-15,10.65,1
114955,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2023-08-21,16.18,1
114956,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2023-09-19,16.18,1
114957,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2023-10-19,16.18,1
114962,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2025-01-06,6.99,1
115773,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Experian,2023-10-10,29.99,1
117123,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2023-11-13,60.83,1
125181,vDtDuylDHgqudUGXbexDsYvcrPAIJDWY,Gorilla Car Wash,2022-08-01,17.99,0
127506,vZADFTlUAeOJChuECspzwCotKmlCMrnc,Brigit,2024-10-09,8.99,1
127511,vZADFTlUAeOJChuECspzwCotKmlCMrnc,Brigit,2024-12-09,8.99,1
128615,vkYCFxFAZenAwyffNpwDpkUPJoKPkPMH,Cleo AI,2024-12-08,14.99,1
128616,vkYCFxFAZenAwyffNpwDpkUPJoKPkPMH,Cleo AI,2024-12-27,14.99,1
128617,vkYCFxFAZenAwyffNpwDpkUPJoKPkPMH,Cleo AI,2024-12-27,118.99,1
128977,vkYCFxFAZenAwyffNpwDpkUPJoKPkPMH,T-Mobile,2024-01-14,134.91,1
128978,vkYCFxFAZenAwyffNpwDpkUPJoKPkPMH,T-Mobile,2024-01-27,134.9,1
130147,vwmjAxZjduTNdbAvuzmVUoCeNGJyeiYx,Nfl Nfl Com Plus Ny Pete,2023-11-29,6.99,1
130148,vwmjAxZjduTNdbAvuzmVUoCeNGJyeiYx,Nfl Nfl Com Plus Ny Pete,2023-12-26,14.99,1
130150,vwmjAxZjduTNdbAvuzmVUoCeNGJyeiYx,Nfl Nfl Com Plus Ny Pete,2024-01-25,14.99,1
130151,vwmjAxZjduTNdbAvuzmVUoCeNGJyeiYx,Nfl Nfl Com Plus Ny Pete,2024-01-29,6.99,1
133140,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Appdealstoday,2023-12-26,38.77,1
133142,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Appdealstoday,2024-01-24,38.77,1
133361,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Dola More Dostuff,2024-12-16,7.0,1
133362,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,DoorDash,2023-07-24,4.99,1
133427,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Health.online,2023-02-06,19.99,1
134106,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Petsbestinsuranc,2024-12-20,64.43,1
134307,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Spectrum,2023-02-15,69.98,1
134308,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Spectrum,2023-03-20,69.98,1
134309,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Spectrum,2023-05-15,69.98,1
134313,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Spectrum,2024-01-17,74.98,1
134314,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Spectrum,2024-02-20,74.98,1
135320,yqQnKwMGeOFOtgdSYTmhFvwyniaOmSUB,Planet Fitness,2023-12-22,10.83,1
135861,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Amazon Prime Video,2024-03-06,34.0,0
135862,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Amazon Prime Video,2024-06-07,34.0,0
135866,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Amazon Prime Video,2024-09-26,34.0,0
